spc_latin,latitude,longitude,tree_dbh
Ginkgo biloba,40.83475766,-73.94641499,3
Celtis occidentalis,40.83368154,-73.94386649,3
Gleditsia triacanthos var. inermis,40.83268912,-73.94370235,3
Ginkgo biloba,40.83492598,-73.94641959,3
Gleditsia triacanthos var. inermis,40.83430325,-73.94814552,3
Gleditsia triacanthos var. inermis,40.83414292,-73.94714992,3
Platanus x acerifolia,40.83347282,-73.94362727,3
Malus,40.83290326,-73.94568315,3
Gleditsia triacanthos var. inermis,40.83323324,-73.94500008,3
Platanus x acerifolia,40.83408009,-73.94312999,3
Pyrus calleryana,40.83248082,-73.94243566,3
Gymnocladus dioicus,40.83360272,-73.94561285,3
Gleditsia triacanthos var. inermis,40.8349826,-73.94713218,3
Styphnolobium japonicum,40.83404461,-73.94304516,3
Platanus x acerifolia,40.83361577,-73.94371038,3
Styphnolobium japonicum,40.83427341,-73.94359214,3
Gleditsia triacanthos var. inermis,40.83386767,-73.94624253,3
Quercus rubra,40.83452619,-73.94453734,3
Tilia tomentosa,40.83448141,-73.94601365,3
Gleditsia triacanthos var. inermis,40.83271426,-73.94350204,3
Styphnolobium japonicum,40.8337692,-73.94238675,3
Gleditsia triacanthos var. inermis,40.83302207,-73.94449642,3
Styphnolobium japonicum,40.83387777,-73.94264632,3
Quercus imbricaria,40.83829543,-73.9364909,3
Quercus imbricaria,40.83820477,-73.93642748,3
Pyrus calleryana,40.83758239,-73.93659419,3
Acer rubrum,40.83915817,-73.93634283,3
Zelkova serrata,40.83779181,-73.93796987,3
Acer rubrum,40.83952617,-73.9363227,3
Acer rubrum,40.83966054,-73.93663866,3
Zelkova serrata,40.84007075,-73.93519294,3
Acer rubrum,40.83921787,-73.93629903,3
Gleditsia triacanthos var. inermis,40.83794003,-73.93676641,3
Koelreuteria paniculata,40.83962648,-73.93655856,3
Ginkgo biloba,40.83869004,-73.93676692,3
Platanus x acerifolia,40.83321984,-73.94108963,3
Gleditsia triacanthos var. inermis,40.83332332,-73.94107887,3
Ulmus parvifolia,40.83278354,-73.94004861,3
Gleditsia triacanthos var. inermis,40.83219196,-73.94058348,3
Acer campestre,40.83272344,-73.93990737,3
Platanus x acerifolia,40.83315359,-73.94093222,3
Styphnolobium japonicum,40.83284621,-73.93994768,3
Gleditsia triacanthos var. inermis,40.83254543,-73.94142,3
Gleditsia triacanthos var. inermis,40.83343086,-73.94133506,3
Platanus x acerifolia,40.83334329,-73.94138295,3
Gleditsia triacanthos var. inermis,40.83892868,-73.94554911,3
Platanus x acerifolia,40.83560552,-73.94460281,3
Metasequoia glyptostroboides,40.83779329,-73.94418812,3
Ulmus parvifolia,40.8381737,-73.94484824,3
Ulmus parvifolia,40.83817571,-73.94510974,3
Metasequoia glyptostroboides,40.83788251,-73.94440314,3
Ulmus parvifolia,40.83823783,-73.94525944,3
Ulmus americana,40.83669938,-73.94548207,3
Zelkova serrata,40.83791963,-73.94671104,3
Tilia tomentosa,40.83770042,-73.94566437,3
Ulmus americana,40.83678072,-73.94567558,3
Platanus x acerifolia,40.83580157,-73.94472097,3
Ulmus pumila,40.83726075,-73.94430814,3
Tilia americana,40.83842811,-73.94571804,3
Quercus imbricaria,40.83790769,-73.94641871,3
Ulmus pumila,40.83723558,-73.94456488,3
Metasequoia glyptostroboides,40.83792673,-73.94450971,3
Styphnolobium japonicum,40.83884116,-73.94475354,3
Platanus x acerifolia,40.8368784,-73.94564252,3
Gymnocladus dioicus,40.83790974,-73.94615949,3
Styphnolobium japonicum,40.83732396,-73.94477391,3
Styphnolobium japonicum,40.83728257,-73.94467603,3
Acer tataricum,40.8373403,-73.94427748,3
Metasequoia glyptostroboides,40.83765007,-73.94415805,3
Gleditsia triacanthos var. inermis,40.83543424,-73.94539797,3
Metasequoia glyptostroboides,40.83783672,-73.94429278,3
Gleditsia triacanthos var. inermis,40.83901694,-73.94552512,3
Gleditsia triacanthos var. inermis,40.8356026,-73.94646776,3
Quercus rubra,40.83779557,-73.94615097,3
Acer,40.83210132,-73.939953,3
Tilia cordata,40.83432917,-73.93790241,3
Zelkova serrata,40.84164138,-73.93546853,3
Tilia cordata,40.83874511,-73.93532863,3
Zelkova serrata,40.84203286,-73.93518487,3
Tilia cordata,40.84105422,-73.93550445,3
Zelkova serrata,40.84223196,-73.9350406,3
Tilia cordata,40.83992653,-73.9349473,3
Tilia cordata,40.84032423,-73.93513867,3
Acer rubrum,40.83067603,-73.94476654,3
Quercus alba,40.83165833,-73.94345607,3
Acer rubrum,40.83063236,-73.94466289,3
Quercus palustris,40.83153471,-73.94672213,3
Prunus cerasifera,40.83252108,-73.94600159,3
Acer rubrum,40.83112325,-73.94582796,3
Eucommia ulmoides,40.84498736,-73.94226085,3
Cladrastis kentukea,40.84285207,-73.94411433,3
Ulmus americana,40.84405925,-73.94271015,3
Gymnocladus dioicus,40.84571802,-73.94150215,3
Gleditsia triacanthos var. inermis,40.84090528,-73.94286491,3
Gleditsia triacanthos var. inermis,40.84361262,-73.94157856,3
Quercus palustris,40.84151337,-73.94421447,3
Quercus palustris,40.84590217,-73.94194214,3
Celtis occidentalis,40.84337084,-73.94280983,3
Quercus palustris,40.84174128,-73.94409888,3
Quercus phellos,40.84438646,-73.94209755,3
Platanus x acerifolia,40.84330484,-73.94296705,3
Gleditsia triacanthos var. inermis,40.8428807,-73.94310668,3
Quercus palustris,40.84580996,-73.94172183,3
Eucommia ulmoides,40.84513392,-73.94222806,3
Cladrastis kentukea,40.8424948,-73.94415593,3
Celtis occidentalis,40.8434457,-73.94291923,3
Quercus alba,40.8416665,-73.94413685,3
Quercus bicolor,40.84143377,-73.94425405,3
Cladrastis kentukea,40.84276794,-73.94412055,3
Zelkova serrata,40.83650892,-73.94115689,3
Quercus imbricaria,40.83662589,-73.94336875,3
Quercus phellos,40.8363152,-73.94300292,3
Quercus palustris,40.83929011,-73.94152271,3
Zelkova serrata,40.83855552,-73.94136661,3
Gleditsia triacanthos var. inermis,40.83693138,-73.94410191,3
Acer saccharum,40.83460378,-73.94024745,3
Ginkgo biloba,40.83834048,-73.94330563,3
Corylus colurna,40.83738855,-73.94130315,3
Quercus alba,40.83786399,-73.94050129,3
Quercus palustris,40.83982934,-73.94311097,3
Tilia americana,40.83737915,-73.9410252,3
Acer rubrum,40.83458878,-73.94047498,3
Platanus x acerifolia,40.8354921,-73.94040006,3
Acer rubrum,40.83758175,-73.94400501,3
Quercus palustris,40.83950076,-73.94192716,3
Quercus rubra,40.83572933,-73.94365751,3
Ulmus parvifolia,40.83525387,-73.94204301,3
Platanus x acerifolia,40.83457406,-73.94405409,3
Quercus imbricaria,40.83596779,-73.94326298,3
Aesculus hippocastanum,40.83633561,-73.94270692,3
Zelkova serrata,40.83578219,-73.94138082,3
Ulmus parvifolia,40.83479982,-73.94095718,3
Acer rubrum,40.83600022,-73.94381994,3
Quercus imbricaria,40.83610284,-73.94316188,3
Betula pendula,40.83459822,-73.94242475,3
Gleditsia triacanthos var. inermis,40.83501416,-73.94395372,3
Malus,40.83698357,-73.94270119,3
Zelkova serrata,40.83820614,-73.94105728,3
Acer,40.83808321,-73.94102266,3
Styphnolobium japonicum,40.83421837,-73.94320967,3
Gleditsia triacanthos var. inermis,40.83738041,-73.94296712,3
Ulmus parvifolia,40.83529782,-73.94214811,3
Acer rubrum,40.83831353,-73.94131524,3
Maackia amurensis,40.83744849,-73.94338413,3
Aesculus hippocastanum,40.83628842,-73.94259385,3
Quercus rubra,40.83652008,-73.94442916,3
Ulmus parvifolia,40.83489963,-73.94119587,3
Tilia cordata,40.83896279,-73.94284509,3
Acer,40.83816323,-73.941213,3
Styphnolobium japonicum,40.83602753,-73.9438843,3
Tilia cordata,40.83733058,-73.94090942,3
Ulmus parvifolia,40.83483318,-73.94103695,3
Tilia cordata,40.83909637,-73.94316328,3
Prunus,40.83626419,-73.94057688,3
Quercus phellos,40.83624361,-73.94305651,3
Ulmus parvifolia,40.83566476,-73.94302565,3
Tilia americana,40.83728281,-73.94079553,3
Styphnolobium japonicum,40.83453865,-73.94228229,3
Pyrus calleryana,40.83828453,-73.9417467,3
Tilia americana,40.83703461,-73.94046237,3
Ulmus parvifolia,40.83486627,-73.9411161,3
Quercus alba,40.83791078,-73.94061258,3
Gymnocladus dioicus,40.83882336,-73.94251299,3
Tilia americana,40.83861397,-73.94227717,3
Quercus acutissima,40.83947628,-73.94325173,3
Quercus rubra,40.83661458,-73.94439114,3
Acer rubrum,40.83827342,-73.9412189,3
Malus,40.83854198,-73.94156211,3
Quercus imbricaria,40.83670378,-73.94355568,3
Fraxinus pennsylvanica,40.83630364,-73.94233069,3
Gleditsia triacanthos var. inermis,40.83420374,-73.94148138,3
Zelkova serrata,40.83661422,-73.94140646,3
Quercus rubra,40.85096679,-73.93380544,3
Zelkova serrata,40.85229141,-73.93539781,3
Quercus palustris,40.85272962,-73.93220289,3
Gleditsia triacanthos var. inermis,40.85033179,-73.93311607,3
Gleditsia triacanthos var. inermis,40.84973709,-73.93454083,3
Quercus rubra,40.85211738,-73.93285135,3
Quercus bicolor,40.85386653,-73.93396831,3
Styphnolobium japonicum,40.8502907,-73.93440257,3
Ginkgo biloba,40.85245238,-73.93558335,3
Styphnolobium japonicum,40.84897186,-73.93495311,3
Quercus palustris,40.85361317,-73.9358216,3
Quercus palustris,40.85243251,-73.93179579,3
Quercus rubra,40.85191314,-73.93427212,3
Acer rubrum,40.84945206,-73.93609065,3
Zelkova serrata,40.85011251,-73.93371937,3
Gleditsia triacanthos var. inermis,40.85247257,-73.93312561,3
Tilia cordata,40.85209352,-73.93509764,3
Quercus bicolor,40.85050127,-73.93304654,3
Styphnolobium japonicum,40.84890586,-73.93479713,3
Quercus rubra,40.85205281,-73.93269763,3
Acer rubrum,40.84937575,-73.93591079,3
Gymnocladus dioicus,40.85311961,-73.93245835,3
Gleditsia triacanthos var. inermis,40.8523765,-73.93319561,3
Quercus palustris,40.85153446,-73.93605196,3
Tilia cordata,40.85314072,-73.93523163,3
Quercus rubra,40.85234867,-73.93374842,3
Gleditsia triacanthos var. inermis,40.85200902,-73.93327414,3
Acer rubrum,40.84941698,-73.93600798,3
Tilia cordata,40.85307649,-73.93526445,3
Styphnolobium japonicum,40.8543837,-73.9344962,3
Quercus rubra,40.85247996,-73.93370891,3
Ulmus parvifolia,40.85186952,-73.93416841,3
Quercus rubra,40.8518805,-73.93228739,3
Quercus rubra,40.85183176,-73.93433813,3
Styphnolobium japonicum,40.85000853,-73.9337324,3
Gymnocladus dioicus,40.84769827,-73.93414125,3
Quercus palustris,40.84845224,-73.93397855,3
Taxodium ascendens,40.8444985,-73.93652632,3
Quercus velutina,40.84664916,-73.93532603,3
Ulmus parvifolia,40.84384624,-73.93498593,3
Carpinus betulus,40.84442314,-73.9344402,3
Ulmus americana,40.84585478,-73.93538326,3
Zelkova serrata,40.844031,-73.93513173,3
Ginkgo biloba,40.84793659,-73.9344221,3
Ginkgo biloba,40.84691411,-73.93433228,3
Chamaecyparis thyoides,40.84459961,-73.93648208,3
Zelkova serrata,40.84370169,-73.93464101,3
Zelkova serrata,40.84380645,-73.934891,3
Quercus bicolor,40.84377213,-73.93649924,3
Chamaecyparis thyoides,40.84466219,-73.93663062,3
Gleditsia triacanthos var. inermis,40.8464461,-73.93569129,3
Zelkova serrata,40.84387409,-73.93505238,3
Quercus phellos,40.84508386,-73.93490347,3
Carpinus betulus,40.8437749,-73.93452359,3
Chamaecyparis thyoides,40.84439722,-73.93600169,3
Styphnolobium japonicum,40.84702316,-73.93459155,3
Styphnolobium japonicum,40.84761652,-73.93366391,3
Quercus velutina,40.84658236,-73.93516816,3
Gleditsia triacanthos var. inermis,40.84653989,-73.93562334,3
Zelkova serrata,40.84386649,-73.93579356,3
Taxodium ascendens,40.84462891,-73.93655161,3
Carpinus betulus,40.84388804,-73.93479226,3
Juniperus virginiana,40.84423889,-73.93590999,3
Carpinus betulus,40.8456567,-73.93448237,3
Gymnocladus dioicus,40.84629378,-73.93448619,3
Gymnocladus dioicus,40.84626038,-73.93440725,3
Tilia cordata,40.84443402,-73.93398592,3
Quercus velutina,40.84807936,-73.93309815,3
Chamaecyparis thyoides,40.84433064,-73.93584367,3
Tilia americana,40.84698592,-73.93450302,3
Juniperus virginiana,40.84444924,-73.93640937,3
Quercus bicolor,40.84373864,-73.93642037,3
Quercus palustris,40.84521705,-73.93385031,3
Chamaecyparis thyoides,40.84451173,-73.93627349,3
Juniperus virginiana,40.84431611,-73.93609331,3
Gleditsia triacanthos var. inermis,40.84853633,-73.93392386,3
Styphnolobium japonicum,40.85152616,-73.93197646,3
Quercus rubra,40.85281825,-73.9306186,3
Gleditsia triacanthos var. inermis,40.84857197,-73.93400859,3
Gleditsia triacanthos var. inermis,40.85018818,-73.93136201,3
Quercus bicolor,40.85121433,-73.93105508,3
Quercus bicolor,40.84944918,-73.93020441,3
Quercus palustris,40.85017379,-73.93226974,3
Quercus palustris,40.85013034,-73.93216674,3
Ginkgo biloba,40.84832407,-73.93159611,3
Quercus bicolor,40.85249081,-73.92984093,3
Platanus x acerifolia,40.8488146,-73.93091325,3
Magnolia grandiflora,40.85029849,-73.93069904,3
Prunus,40.84937179,-73.9303804,3
Styphnolobium japonicum,40.85212451,-73.92974988,3
Gleditsia triacanthos var. inermis,40.85092361,-73.93063287,3
Quercus robur,40.85157737,-73.9315673,3
Quercus palustris,40.85046003,-73.93260123,3
Gleditsia triacanthos var. inermis,40.8496283,-73.9315815,3
Quercus bicolor,40.84948935,-73.93001466,3
Quercus palustris,40.84993094,-73.93169404,3
Quercus bicolor,40.85128244,-73.93121696,3
Quercus palustris,40.85039725,-73.93245199,3
Taxodium distichum,40.84945591,-73.93057645,3
Gleditsia triacanthos var. inermis,40.8501401,-73.93139688,3
Quercus rubra,40.85289279,-73.93079563,3
Quercus bicolor,40.8528502,-73.93069447,3
Quercus palustris,40.85031718,-73.93226164,3
Prunus,40.84958946,-73.93088767,3
Quercus bicolor,40.85252409,-73.92991997,3
Gleditsia triacanthos var. inermis,40.85176234,-73.92992919,3
Pinus nigra,40.85159226,-73.9276778,3
Acer rubrum,40.85085454,-73.92744376,3
Tilia cordata,40.85216472,-73.92715526,3
Carpinus betulus,40.8517013,-73.92793792,3
Quercus palustris,40.85144926,-73.92733667,3
Ulmus pumila,40.84880483,-73.93024394,3
Quercus rubra,40.8522399,-73.92773342,3
Quercus rubra,40.85231251,-73.92768077,3
Quercus palustris,40.85148322,-73.92741768,3
Cercidiphyllum japonicum,40.85141609,-73.92725756,3
Quercus palustris,40.85565303,-73.93818637,3
Styphnolobium japonicum,40.85149762,-73.94017995,3
Quercus rubra,40.85568988,-73.93827021,3
Ulmus parvifolia,40.85138217,-73.94090858,3
Quercus palustris,40.85574792,-73.93840223,3
Zelkova serrata,40.84484647,-73.93314243,3
Zelkova serrata,40.84737494,-73.93125834,3
Zelkova serrata,40.84468625,-73.93325907,3
Tilia americana,40.84962181,-73.93706586,3
Koelreuteria paniculata,40.84767989,-73.93850463,3
Ailanthus altissima,40.84959568,-73.94007605,3
Quercus rubra,40.85075347,-73.94039876,3
Quercus rubra,40.85087412,-73.94035774,3
Koelreuteria paniculata,40.84763735,-73.93828765,3
Quercus rubra,40.85092181,-73.94047169,3
Zelkova serrata,40.85086793,-73.94154869,3
Quercus palustris,40.85085218,-73.94049538,3
Ulmus americana,40.85069088,-73.94055025,3
Tilia cordata,40.84959359,-73.9369224,3
Gleditsia triacanthos var. inermis,40.84972456,-73.93758828,3
Quercus bicolor,40.84987197,-73.93833779,3
Gleditsia triacanthos var. inermis,40.84976255,-73.93778143,3
Quercus bicolor,40.84993611,-73.9381713,3
Cercidiphyllum japonicum,40.8498318,-73.93880162,3
Quercus alba,40.85024767,-73.93623009,3
Quercus rubra,40.85110066,-73.94041086,3
Tilia cordata,40.85015226,-73.93926704,3
Quercus rubra,40.85117321,-73.94038618,3
Koelreuteria paniculata,40.8477483,-73.93885355,3
Quercus alba,40.84719797,-73.94001592,3
Ulmus parvifolia,40.84759028,-73.94203809,3
Ulmus parvifolia,40.84749412,-73.94154481,3
Ulmus parvifolia,40.84757021,-73.94193516,3
Gymnocladus dioicus,40.84729542,-73.94219022,3
Quercus alba,40.84726103,-73.9403409,3
Quercus phellos,40.8456903,-73.94047489,3
Quercus palustris,40.84696896,-73.93996445,3
Ulmus americana,40.85129093,-73.93944072,3
Tilia americana,40.85178658,-73.93696655,3
Gleditsia triacanthos var. inermis,40.85331011,-73.93645675,3
Tilia tomentosa,40.85480591,-73.93847106,3
Magnolia,40.85525175,-73.93812747,3
Ulmus parvifolia,40.85089603,-73.93719373,3
Gleditsia triacanthos var. inermis,40.85469004,-73.9361968,3
Tilia americana,40.85172445,-73.93699193,3
Albizia julibrissin,40.85504523,-73.93784724,3
Tilia tomentosa,40.85455481,-73.93866458,3
Tilia americana,40.85481866,-73.93689104,3
Tilia americana,40.85162169,-73.9370339,3
Gymnocladus dioicus,40.85500558,-73.93798336,3
Zelkova serrata,40.85384883,-73.93719465,3
Gymnocladus dioicus,40.85493611,-73.93800486,3
Metasequoia glyptostroboides,40.85206578,-73.93738046,3
Quercus rubra,40.85172718,-73.93609412,3
Alnus glutinosa,40.8522163,-73.93846427,3
Zelkova serrata,40.851593,-73.93691477,3
Quercus bicolor,40.85396479,-73.93733182,3
Gleditsia triacanthos var. inermis,40.84447783,-73.93739594,3
Carpinus betulus,40.84764175,-73.93768031,3
Quercus bicolor,40.8475138,-73.93538073,3
Celtis occidentalis,40.84698042,-73.93842167,3
Gymnocladus dioicus,40.84511893,-73.93830998,3
Quercus palustris,40.84645553,-73.93680332,3
Quercus rubra,40.8480304,-73.93661062,3
Styphnolobium japonicum,40.8489965,-73.93527569,3
Ulmus parvifolia,40.84643611,-73.93849448,3
Celtis occidentalis,40.8470961,-73.93900349,3
Ulmus parvifolia,40.84541555,-73.93847423,3
Quercus velutina,40.84705048,-73.93653751,3
Ulmus parvifolia,40.84538565,-73.93840101,3
Koelreuteria paniculata,40.8450422,-73.93782171,3
Styphnolobium japonicum,40.84895597,-73.93517964,3
Quercus rubra,40.84815171,-73.93690432,3
Quercus bicolor,40.84899799,-73.9356686,3
Gleditsia triacanthos var. inermis,40.84570775,-73.93871901,3
Pyrus calleryana,40.84635914,-73.9389979,3
Gleditsia triacanthos var. inermis,40.844622,-73.93729113,3
Quercus velutina,40.8471702,-73.93937623,3
Ulmus americana,40.84638212,-73.9373823,3
Fraxinus pennsylvanica,40.84867349,-73.93617196,3
Acer platanoides,40.84634888,-73.93945354,3
Ulmus parvifolia,40.84533726,-73.9385064,3
Quercus rubra,40.84703789,-73.93918124,3
Celtis occidentalis,40.84699481,-73.93849404,3
Quercus bicolor,40.84893941,-73.93571135,3
Quercus velutina,40.84687302,-73.93586177,3
Quercus bicolor,40.84774815,-73.93658492,3
Carpinus japonica,40.84668511,-73.93760763,3
Liquidambar styraciflua,40.8442963,-73.93774467,3
Fraxinus pennsylvanica,40.84808792,-73.93507058,3
Styphnolobium japonicum,40.87255363,-73.91202299,3
Tilia cordata,40.8615176,-73.91960724,3
Tilia americana,40.86343796,-73.9187148,3
Quercus palustris,40.86093868,-73.91898064,3
Tilia cordata,40.86148384,-73.91952731,3
Tilia americana,40.86366065,-73.91924417,3
Ailanthus altissima,40.87241579,-73.91120844,3
Syringa reticulata,40.86383921,-73.91767131,3
Tilia americana,40.87086757,-73.91351233,3
Gleditsia triacanthos var. inermis,40.8724681,-73.91212291,3
Prunus,40.87214599,-73.91220409,3
Quercus acutissima,40.86499563,-73.91838732,3
Quercus rubra,40.87198794,-73.91120169,3
Acer rubrum,40.87211154,-73.91212425,3
Tilia cordata,40.86107202,-73.92082508,3
Platanus x acerifolia,40.87179437,-73.91173139,3
Platanus x acerifolia,40.8632748,-73.91745054,3
Quercus rubra,40.86136202,-73.9186718,3
Styphnolobium japonicum,40.87238425,-73.91223026,3
Tilia cordata,40.8613096,-73.9191147,3
Quercus acutissima,40.86514118,-73.91828129,3
Tilia cordata,40.86102672,-73.91879744,3
Pyrus calleryana,40.8616563,-73.920843,3
Koelreuteria paniculata,40.8624979,-73.91842601,3
Zelkova serrata,40.86362278,-73.91937999,3
Tilia cordata,40.86098741,-73.91870296,3
Quercus robur,40.87133381,-73.91256714,3
Platanus x acerifolia,40.86220327,-73.9193686,3
Ostrya virginiana,40.87139525,-73.91243142,3
Tilia cordata,40.86231374,-73.91991177,3
Gleditsia triacanthos var. inermis,40.86130541,-73.91945493,3
Tilia cordata,40.86320141,-73.91786494,3
Tilia cordata,40.8610322,-73.92073097,3
Platanus x acerifolia,40.86351804,-73.91727091,3
Taxodium ascendens,40.87205196,-73.91122994,3
Tilia cordata,40.86141006,-73.9193526,3
Juglans nigra,40.87095757,-73.9118196,3
Celtis occidentalis,40.86162389,-73.91828315,3
Quercus palustris,40.87254683,-73.91750782,3
Quercus palustris,40.87197991,-73.91799452,3
Zelkova serrata,40.87147043,-73.91526551,3
Platanus x acerifolia,40.8723576,-73.91747824,3
Ginkgo biloba,40.87284654,-73.91821749,3
Zelkova serrata,40.87050721,-73.91651063,3
Metasequoia glyptostroboides,40.87032612,-73.9154171,3
Zelkova serrata,40.8714276,-73.91532107,3
Zelkova serrata,40.87179364,-73.91824914,3
Metasequoia glyptostroboides,40.87026546,-73.91549569,3
